vertical_hip_velocity,lateral_trunk_flexion_angle,transverse_rotation_proxy,right_knee_angle,right_shoulder_abduction,right_elbow_angle,right_wrist_y_rel_hip_y,right_forearm_swing_path,left_knee_angle,left_shoulder_abduction,left_elbow_angle,left_wrist_y_rel_hip_y,left_forearm_swing_path,shot
-0.36607905796597606,145.58666470387763,1.4976114915874472,161.35623440239056,78.07221891531704,149.8953812965381,-0.8168226085485716,172.38093550797754,139.59590038808406,115.98748625605225,82.31257662822489,-0.464640937061573,142.7133981803995,l_forehand
2.2357739039830733,144.45545359849157,1.5255203174091632,152.7678411716226,76.35857459991844,151.00931725587262,-0.8092389800876025,172.91243825729953,125.98866995122287,121.68436155065756,84.30938779567565,-0.41626260124079434,151.53829574784163,l_forehand
5.8328940255302655,143.63682018573368,1.5583959752645005,133.76495670197517,87.06762551384735,126.20474483924909,-0.7507847834572107,159.63555016736277,122.91912454936785,113.40622201793487,103.93196572345947,-0.3489008615009032,163.70136755566065,l_forehand
6.371588570731035,144.4381019009117,1.3026869648633246,129.18206428899157,86.46699288581515,129.84789193501183,-0.7142102347942594,161.87678291991529,123.46417965740194,106.81542436736643,130.89356195961204,-0.34519218254697964,176.72911557393334,l_forehand
5.039609418596541,142.19049675398725,1.098152222189621,132.57745447572697,91.874307926938,127.87243823359526,-0.5890284296716857,167.55624940654602,120.13415430844927,129.03385973869754,101.17498254124213,-0.25894014111202246,178.01834552595253,l_forehand
3.7976298740931895,143.71286785437687,0.8079842923741458,132.25008861927708,93.69545819679327,130.08087270622812,-0.5864877119948392,170.06346304864456,117.71629821379724,145.55423251444577,92.12489283824047,-0.2653590477129273,176.03374250169057,l_forehand
3.2317143031528985,142.85480636242858,0.6455012943832762,129.50845815143083,93.54302069425968,132.65936810186815,-0.5239733333629969,173.34758243369924,115.20901485433905,148.09301856317995,98.46217030600636,-0.19027100446851744,166.29961749324224,l_forehand
2.8241570608956295,143.8771382721589,0.9645037075004519,120.35213409782662,119.09224866381912,119.68151329247627,-0.24025439316889297,175.1033763158635,119.18815809222266,121.2032571305628,141.125662345426,-0.2669636790172541,151.54821879617006,l_forehand
1.5531910487583502,142.66014116058847,1.1016423895355656,127.15602227583085,131.93011539837966,136.48477349444073,-0.09477090362264212,144.24525226776808,130.25500779559968,101.47980354953494,157.83672568079388,-0.2132134775470747,153.3436119302597,l_forehand
-0.27201123918803205,145.96376539870616,0.8534367054876819,120.01070644951986,149.2239050421582,115.52745278439244,-0.13250321799579098,151.21240757215554,120.68328415565763,177.1230317959894,120.23952183370288,0.08931059102158835,112.84727536099255,l_forehand
-2.8156838553292403,147.4471729080105,0.8890329464543552,128.28448824643777,130.48906649747065,140.8331625189774,-0.13657443895034818,146.12494389156242,118.59037146481629,179.57803916999794,131.12038412894515,0.20113501997068914,106.74874960906764,l_forehand
-5.112417602539068,152.36493501707398,1.091189006953802,133.66367780456778,156.46215869587914,142.8584022845387,0.14472711091053356,123.04437403665615,128.80751180425477,158.78883193273919,161.2027818544803,0.3606039762135641,102.37332122985448,l_forehand
-5.050840323311945,151.09486268141288,1.3374911763206634,147.7430568366217,173.01935050603763,119.75462313051375,-0.21353144453877626,114.35959005693672,149.70142191524545,146.37848004541118,169.46749271147655,0.4389506913160222,105.24888992452512,l_forehand
-3.452624947684143,155.31381633984532,1.4356374832899943,160.7730581228805,141.8328737052385,85.90137338038458,-0.5965856368081461,121.24531666469926,167.3008433081059,142.6530433582862,164.62374400241745,0.23665980586629234,118.03702897914167,l_forehand
-1.967790440150651,159.69511494314105,1.3935577498488252,166.57855693533668,140.0870847685332,45.43197793532727,-0.736084904448933,164.35022177634698,177.00032866195554,141.3564150295379,167.9811789818509,0.09067332643378884,120.3575209317522,l_forehand
-1.69020407540458,163.6555647530526,1.3726575991412082,176.9282222372595,150.78604509963282,68.67681018697496,-0.5746713313236528,155.76479966571046,176.7832308726615,153.09901679734588,57.80574170529517,-0.4703379378779676,137.2491937495885,l_forehand
-2.167757088797458,164.80458776535627,1.2863722252655367,172.0003381906548,150.3778033270181,65.524561457288,-0.5626339624763675,159.65782963508642,178.84290500167288,163.77363011950047,179.88094205816944,0.0,58.69727582669285,l_forehand
-3.083545357840393,165.59597834977518,1.270168130991277,168.87792763338015,148.59894071689723,21.497289966385303,-0.7208441548948116,157.30237089971294,179.1239163305013,154.85607308023327,98.35873251141963,-0.6943935370298137,31.18921605857196,l_forehand
-3.500219290597073,167.11240884033379,1.2954637908426268,174.349032440943,149.102219159033,3.530991928590948,-0.8645851460704085,130.25438007204227,177.65376160030667,108.69326654501349,111.900670780895,-1.3425459820370926,62.293653833757766,l_forehand
-2.3801744733538044,166.918067198285,1.2700609457910554,168.50088407395768,152.66380212777156,13.226709046622103,-0.728053112297194,143.64483972056556,177.28954236134967,154.0625739313635,158.95439762279864,0.0,72.02624350684987,l_forehand
-0.32330562046598743,168.00372913911158,1.2536622915906857,168.5867588110238,145.96344572056748,0.9024469256700022,-0.7887541044344881,135.13037821465068,177.34426813092637,109.01323164695216,123.04370449666641,-1.242688382729235,49.93933471726985,l_forehand
1.2607639857700974,170.57697380556925,1.2329927650226777,163.06027756612502,156.9756501361598,12.09809904726394,-0.6668179480712698,134.54547510553493,172.08445484100545,157.8682810530676,164.51337808865262,0.0,73.93187676998424,l_forehand
2.150975036621105,169.83273696591877,1.205770791147832,159.77681121286145,159.58778552458844,28.361189473949004,-0.8093372383189049,92.21828803554376,168.98812749593506,150.2268500407713,90.79612574740959,-0.8938791428419894,39.144287245900344,l_forehand
2.4299556187220617,173.29917750906438,1.1251646546423424,153.81710320371366,146.73953059766148,21.608399014479176,-0.7838206372167333,108.35289287879499,161.00427933682616,127.84461006792321,127.88976287997535,-0.885891464391413,20.96644954303712,l_forehand
1.6416264125278985,176.32361663586764,1.104675564409583,150.48918661394998,154.0046015637849,43.97705281257201,-0.7128843804622403,75.69472898777548,157.91330829447327,133.47128067780034,128.19225948486735,-0.8232850997998442,12.012843201464694,l_forehand
0.6938127790178612,177.88266175750212,1.072458444121245,149.9593983858532,159.1181095432867,59.236161486751904,-0.6532634798411533,53.76306721245939,154.8742712002459,142.4455346658418,121.7444393898272,-0.7572678834244071,7.927364186828932,l_forehand
