vertical_hip_velocity,lateral_trunk_flexion_angle,transverse_rotation_proxy,right_knee_angle,right_shoulder_abduction,right_elbow_angle,right_wrist_y_rel_hip_y,right_forearm_swing_path,left_knee_angle,left_shoulder_abduction,left_elbow_angle,left_wrist_y_rel_hip_y,left_forearm_swing_path,shot
3.7170039585660106,157.1030480217857,1.1942772054380038,124.75870984552378,153.29058920776382,135.6190761709805,-0.055312759947934435,41.806617356958625,111.69450545462456,150.87433992388816,128.9129116708971,-0.16929314527317588,32.68420357299959,l_backhand
4.662616184779836,157.49769280108822,1.1443991386568988,121.65607946427835,157.00898325823752,130.40510728921123,-0.09388726979299923,39.91639774636056,106.49776082495018,148.76679378782694,128.18554311862934,-0.18945892891884544,29.454644105368065,l_backhand
2.89476841517876,157.06483741022996,1.1177004944936166,119.55827512447,160.5943260142295,124.60874837910526,-0.15749226798820354,38.13823698310479,106.14351072510922,146.05947477992012,126.62292027907684,-0.23378862193376598,25.617557648766972,l_backhand
0.7522286551338766,159.64758973676462,1.145366672677133,116.2520810090524,166.80774416140943,119.18804435376131,-0.23252778652097567,36.348198778406115,101.97896731185816,149.29723142699007,118.07593622359624,-0.288797209534269,17.725577913821702,l_backhand
2.2784846714564537,155.18938810927247,1.4181522847857095,115.55192392009235,159.99267472209368,107.12204180835954,-0.2632497482187141,21.925328421180765,112.94774973843153,155.1041843864445,107.31203159508132,-0.2767619080367562,17.226827872253338,l_backhand
3.511652483259013,161.49145352336112,1.4031426346836195,116.68893204882278,177.48618508406824,87.07497338082038,-0.4416414883910656,13.069704941527561,115.63840951506246,151.63341322898876,115.74772509974206,-0.33074707084401195,15.88968480536967,l_backhand
0.8278573172433425,163.75781430544342,1.6135591866191403,117.62237129068667,176.85998737489703,76.97345705272714,-0.5167914551554937,6.355655372386839,117.81204555668508,154.62073750059554,107.96372291241143,-0.417246406058683,8.826646107563512,l_backhand
-3.4173666817802086,162.21166300770741,1.677177831985918,110.6057217839066,174.6781716212427,84.94426313771457,-0.5296577792723145,7.4107717512498565,109.6458933442181,164.26351481676082,86.1029084645354,-0.46184872941552313,1.8452397264109839,l_backhand
-4.5571921212332995,163.07540382053324,1.4811692869360418,110.19909316133604,173.22209297429876,83.90991709947397,-0.5482240262606973,4.056606253239441,108.6851994667518,160.66656229339017,90.61992681389737,-0.46854546604238234,1.7889147132458654,l_backhand
-6.06060965401781,164.70224127560377,1.5323700696351379,118.81734276372875,166.4483060343039,115.40893968877441,-0.38491768668669607,27.155004447474525,117.6768634044796,155.39721577403776,121.64988056514294,-0.3616649910546135,22.34485506357693,l_backhand
-7.683419363839278,164.670373499511,3.9914585939546363,116.37090889849854,157.64833166966065,132.97025576978024,-0.31555101632757887,35.948213939929914,117.14898168160535,155.83443640706733,126.64829032913536,-0.2959895058632042,27.812353236691724,l_backhand
-6.467085920061436,166.2567537902677,1.8295269191262888,118.17335584979374,148.18411790970129,153.50017934112122,-0.17229553306647055,45.427543460554844,120.25535878817607,153.52576546226103,138.57672979782203,-0.16382060170254836,35.845741469815366,l_backhand
-3.027416120256703,169.08922014325938,1.646568483673532,118.05554419921282,151.5501839061286,154.5424553401836,-0.20680038899835407,47.0034191030528,120.60321740767928,167.57563388108872,125.63332200684101,-0.22080723958709372,34.11973574467035,l_backhand
-1.6406219482421989,169.02317190818337,1.647213859314118,118.0425676533733,151.50903686554358,154.57341650157116,-0.2061397844733163,47.05928145893136,120.60275345851339,167.39343453359544,125.80352378616554,-0.219545513961403,34.1737864115776,l_backhand
-2.1765594482421875,174.34046407527947,1.5137908647516294,129.30962113877163,167.41611868835932,107.27768876239706,-0.548979957261682,155.79796585068274,136.2067746809337,171.60493503541863,109.19600361638777,-0.4295948292469405,16.460474576526902,l_backhand
-4.267305210658435,174.39316405192255,1.5138376175976673,148.00129075471153,166.44471167491423,102.9969715620682,-0.8677800096192007,173.83484728890494,146.5625733437346,162.22903488529863,81.73611961298913,-0.6369171837786544,15.113920675768004,l_backhand
-7.798401314871626,174.37353561662113,1.513188537132422,148.04198528736214,166.14472874926514,103.55062799814358,-0.8669748842764475,174.06889236402978,146.64127282520772,162.11772764482436,82.04476307401906,-0.6363080626464914,15.553499812573673,l_backhand
-8.208970424107179,178.1862375273471,1.5410757169791032,157.41612938402935,87.14317257471883,161.92310188211295,-1.270735151763619,157.2525119841787,163.07880425625908,122.52556911320944,66.27314747582955,-1.0491488942909273,96.98495411638594,l_backhand
-4.283733258928635,178.8773362554847,1.5099301929753557,163.3379083752817,94.09128242577572,151.5652310924974,-1.2706995287629368,154.53384977375777,166.60796865945088,124.55632347522629,69.70156938381191,-1.0763670028938888,103.13522911452289,l_backhand
-1.8671168736048571,178.84615106959262,1.5096436067272554,163.33066829770166,94.40440082317122,151.19874860595348,-1.2698584744511106,154.44930049871718,166.6609564159007,124.62150274723933,69.62682570435433,-1.0748020107348277,103.09447952118619,l_backhand
-3.1609776088169497,179.0892416208486,1.3970576732884943,168.84571668417473,101.91685781763907,133.34415921581575,-1.2426471060505109,146.17177541260642,177.8146949605773,128.26202742850444,54.13469818408851,-1.1070870405189353,93.30748399174455,l_backhand
-1.4690787179130211,178.19291042830054,1.3585796662340637,167.0877955606544,99.32527887117203,136.732215207275,-1.2465841813997747,147.86458365014644,176.60092141176773,129.82175114651656,46.304203410685176,-1.0954507938494102,87.93304412890119,l_backhand
2.349244907924117,178.205430947265,1.3580826599173872,167.06533009759704,99.46409015518027,136.52502623503167,-1.2466779734846134,147.7836854429469,176.58752276604235,129.8607104530604,46.32093312513029,-1.0958483331865125,87.97621263092566,l_backhand
4.2416438511439765,176.8090410243162,1.2876948727548667,175.7641454576282,140.07242894352433,102.5187339923483,-1.1305005869039202,155.78212191155652,176.95976866661414,134.40017838887132,33.71212205741695,-1.0489450255533666,81.30325942197217,l_backhand
7.0458400181361185,176.5973564477606,1.258463452187227,173.14132571813326,140.43845750527203,93.04866060442949,-1.1431285765884516,146.88976166194087,178.67678697459527,133.28313675124272,34.80954651027574,-1.0307717669148662,81.49532681375786,l_backhand
9.261315046038021,175.71139341433997,1.1509611930680332,178.93528562154094,123.7123924309158,106.35889344618164,-1.0860691741082926,144.35989246275747,171.00499867180605,137.14277826823923,34.61421379925533,-1.007693787288528,86.04559865315458,l_backhand
8.869342912946479,168.41888907086064,1.0857371002955016,170.18089293348163,111.03556477840796,116.72802155036143,-1.008065407174331,149.3446972579088,147.64777402894333,132.35618301573362,35.72742743885595,-0.9354156781723556,89.66472138372893,l_backhand
6.330697195870243,171.30331416589294,1.0630552339980508,169.9290200928118,113.7779136428421,120.60438300719241,-0.9985641397532945,153.07898248414156,156.62141057545455,133.54863736268942,37.89028332541876,-0.9709231390447383,90.13560652221524,l_backhand
4.051451546804856,167.08938646708867,1.0689513215425743,170.10878146825308,114.3797820685806,112.52318536132385,-1.0037504350746553,149.8135809628158,144.53167446568756,133.5268513400656,40.46959964862577,-0.9072711662255948,96.90706452160268,l_backhand
4.251589093889265,167.05720620923233,1.040928770969973,169.40940025694584,120.10982957626582,109.18005284886964,-0.9460041554140525,152.23267621590313,142.30383456266736,144.10396343700876,34.20574231430052,-0.831607096670726,101.25249954207695,l_backhand
